Date,ResourceID,Service,Department,Environment,UsageAmount,Cost,Currency,Is_Waste,Unit_Cost
2026-03-12,res-4789,CloudFront (CDN),Unallocated,Staging,23.08196774345761,19.0,USD,False,0.8231533901777239
2026-01-18,res-4001,RDS (Database),Data Science,Staging,86.8436300533929,40.97,USD,False,0.4717674741925339
2026-01-01,res-1891,CloudFront (CDN),Marketing,Dev,53.27633002310547,22.38,USD,False,0.4200739801389095
2026-01-19,res-8179,Lambda (Serverless),Marketing,Staging,36.06441813157537,35.02,USD,False,0.9710402056740532
2026-01-23,res-2998,S3 (Storage),Sales,Prod,13.03945008657174,7.17,USD,False,0.549869814478127
2026-01-17,res-6740,EC2 (Compute),Data Science,Dev,13.48203443345851,18.34,USD,False,1.360328820588488
2026-03-19,res-2590,RDS (Database),Engineering,Dev,4.155164258443959,34.53,USD,False,8.31014079162563
2026-01-22,res-3489,EC2 (Compute),Marketing,Staging,28.44213697141721,3.44,USD,False,0.1209473114997305
2026-01-20,res-6103,EC2 (Compute),Data Science,Prod,83.81318327094321,14.28,USD,False,0.1703789242061954
2026-03-15,res-2414,S3 (Storage),Data Science,Staging,23.71520770022818,41.06,USD,False,1.7313784689983944
2026-01-18,res-5059,RDS (Database),Engineering,Prod,1.5979025038210937,1.44,USD,False,0.9011813903266948
2026-02-01,res-8801,RDS (Database),Sales,Dev,12.49380904538159,23.26,USD,False,1.8617220669462848
2026-02-12,res-4910,RDS (Database),Engineering,Staging,77.82550955139169,6.57,USD,False,0.0844196207370995
2026-02-10,res-1649,Lambda (Serverless),Marketing,Staging,32.22862815508941,35.22,USD,False,1.0928172254343442
2026-03-17,res-5811,RDS (Database),Sales,Staging,92.55070110784035,5.19,USD,False,0.0560773709747762
2026-02-17,res-4807,Lambda (Serverless),Unallocated,Dev,63.76267700082897,28.24,USD,False,0.4428923208420633
2026-02-19,res-2094,RDS (Database),Data Science,Staging,97.93254481343754,34.08,USD,False,0.3479946330907946
2026-03-16,res-8926,S3 (Storage),Data Science,Staging,50.53834199147641,12.97,USD,False,0.2566368323319247
2026-01-15,res-8077,RDS (Database),Engineering,Staging,9.331559600601269,11.0,USD,False,1.1787954501508222
2026-03-08,res-9903,EC2 (Compute),Unallocated,Prod,73.73003908235397,30.11,USD,False,0.4083817176113001
2026-01-03,res-4177,CloudFront (CDN),Engineering,Staging,22.55691190150714,29.96,USD,False,1.3281959929097489
2026-02-18,res-1319,RDS (Database),Marketing,Dev,7.147542171958619,8.05,USD,False,1.1262612806374088
2026-01-13,res-8991,EC2 (Compute),Unallocated,Prod,8.446620823616717,23.8,USD,False,2.817694850638411
2026-03-19,res-2290,Lambda (Serverless),Engineering,Staging,0.0,75.21,USD,True,0.0
2026-03-16,res-3720,Lambda (Serverless),Unallocated,Staging,86.05199110753605,35.67,USD,False,0.414516846628505
2026-02-10,res-7815,S3 (Storage),Marketing,Dev,15.405392186032111,37.08,USD,False,2.4069494338235677
2026-01-19,res-3944,EC2 (Compute),Engineering,Dev,84.65166418098576,20.81,USD,False,0.245830961521419
2026-02-15,res-9582,Lambda (Serverless),Data Science,Dev,67.32391709648735,44.97,USD,False,0.6679646987199194
2026-02-13,res-6947,EC2 (Compute),Sales,Staging,70.25898365037888,28.73,USD,False,0.4089156789253536
2026-01-03,res-1731,EC2 (Compute),Unallocated,Staging,28.033941520288195,8.81,USD,False,0.3142619097505141
2026-02-11,res-4912,Lambda (Serverless),Marketing,Staging,91.30244592483326,5.16,USD,False,0.0565154629509934
2026-02-26,res-6846,Lambda (Serverless),Data Science,Prod,14.860090716192287,24.67,USD,False,1.6601513726372044
2026-03-28,res-1688,S3 (Storage),Marketing,Dev,88.61178896267351,12.14,USD,False,0.1370020867665114
2026-02-06,res-6317,S3 (Storage),Engineering,Staging,52.28282591226909,34.91,USD,False,0.6677144815886424
2026-03-12,res-9195,CloudFront (CDN),Data Science,Prod,97.54543179078918,48.58,USD,False,0.4980243473030298
2026-02-22,res-2703,RDS (Database),Sales,Staging,39.14744485770989,43.15,USD,False,1.1022430750420182
2026-02-01,res-7794,CloudFront (CDN),Unallocated,Prod,52.43202332489477,33.15,USD,False,0.6322472011920308
2026-03-18,res-1767,CloudFront (CDN),Unallocated,Dev,0.0,182.22,USD,True,0.0
2026-02-22,res-7887,Lambda (Serverless),Unallocated,Prod,66.79235231409068,20.2,USD,False,0.3024298336583447
2026-02-26,res-7727,EC2 (Compute),Marketing,Dev,70.10274754859849,7.46,USD,False,0.106415229942712
2026-03-23,res-3490,EC2 (Compute),Unallocated,Dev,73.05336562224576,19.61,USD,False,0.2684339021613602
2026-01-24,res-5924,CloudFront (CDN),Data Science,Staging,46.55673837589886,5.22,USD,False,0.112121256387287
2026-02-19,res-3706,EC2 (Compute),Engineering,Prod,20.593402960582733,20.31,USD,False,0.9862381675760346
2026-03-14,res-8937,EC2 (Compute),Data Science,Prod,15.580336312079035,20.68,USD,False,1.3273140955222722
2026-01-17,res-9553,CloudFront (CDN),Data Science,Prod,19.54434722512687,34.17,USD,False,1.748331607415872
2026-02-05,res-1142,Lambda (Serverless),Sales,Prod,64.1625124752958,33.92,USD,False,0.5286576022573939
2026-03-22,res-9821,EC2 (Compute),Unallocated,Prod,45.37381859982114,10.36,USD,False,0.2283255039953996
2026-02-03,res-3223,S3 (Storage),Data Science,Prod,51.45029462315712,41.46,USD,False,0.805826289308349
2026-02-20,res-2589,CloudFront (CDN),Sales,Staging,18.12910499130145,21.44,USD,False,1.1826287072796564
2026-01-30,res-7923,CloudFront (CDN),Unallocated,Staging,87.06573500264078,46.09,USD,False,0.5293701362378903
2026-02-12,res-5522,Lambda (Serverless),Sales,Prod,99.82306662476904,44.06,USD,False,0.4413809502128381
2026-02-15,res-9539,S3 (Storage),Data Science,Prod,79.61881204506108,44.75,USD,False,0.5620530983892762
2026-02-27,res-9076,RDS (Database),Sales,Staging,99.85784112985388,39.77,USD,False,0.3982661706884249
2026-01-06,res-3096,RDS (Database),Data Science,Prod,60.85757393307525,5.55,USD,False,0.0911965371163711
2026-02-12,res-2022,EC2 (Compute),Data Science,Prod,0.0,110.85,USD,True,0.0
2026-02-02,res-9261,EC2 (Compute),Data Science,Prod,87.29383051194002,2.96,USD,False,0.0339084673297173
2026-01-10,res-3665,S3 (Storage),Sales,Dev,53.54762067315336,15.34,USD,False,0.2864739797428733
2026-02-17,res-5291,S3 (Storage),Engineering,Dev,86.84498132990132,38.7,USD,False,0.4456216053866008
2026-02-15,res-1678,Lambda (Serverless),Unallocated,Prod,55.79760038782069,43.86,USD,False,0.7860553087435928
2026-01-24,res-1675,CloudFront (CDN),Marketing,Staging,22.75961100390354,32.73,USD,False,1.43807378756985
2026-01-12,res-3566,EC2 (Compute),Sales,Prod,46.28867394011369,28.57,USD,False,0.6172136198363048
2026-03-29,res-2068,EC2 (Compute),Data Science,Staging,24.44901789053893,5.47,USD,False,0.2237308682291378
2026-02-05,res-1992,EC2 (Compute),Data Science,Prod,96.19822801754644,13.75,USD,False,0.1429340257441334
2026-02-03,res-9169,EC2 (Compute),Sales,Staging,0.0,129.06,USD,True,0.0
2026-02-17,res-1580,S3 (Storage),Unallocated,Staging,85.25856221254469,5.85,USD,False,0.068614809447716
2026-02-28,res-9665,EC2 (Compute),Marketing,Staging,13.395222214314154,47.61,USD,False,3.554252347461909
2026-01-11,res-5923,S3 (Storage),Sales,Dev,89.04951807039235,42.35,USD,False,0.4755780931517556
2026-03-06,res-8155,RDS (Database),Engineering,Prod,32.96404473533952,29.65,USD,False,0.8994648635521764
2026-02-23,res-3406,EC2 (Compute),Data Science,Dev,5.544524985925951,49.91,USD,False,9.00167284423643
2026-01-23,res-5217,S3 (Storage),Unallocated,Prod,39.94741793741669,23.31,USD,False,0.5835170632684803
2026-01-16,res-5007,Lambda (Serverless),Sales,Prod,99.266491651317,41.29,USD,False,0.4159510355723566
2026-03-18,res-9473,CloudFront (CDN),Sales,Prod,29.047112906744783,5.65,USD,False,0.1945115859927016
2026-03-23,res-6183,CloudFront (CDN),Data Science,Dev,74.4019349561309,42.75,USD,False,0.5745818307710194
2026-02-05,res-6113,RDS (Database),Sales,Staging,60.68546109431279,43.92,USD,False,0.7237318330949621
2026-02-03,res-7167,CloudFront (CDN),Engineering,Dev,48.38323661515077,46.16,USD,False,0.9540494441735096
2026-02-28,res-5254,EC2 (Compute),Marketing,Staging,97.82027123203724,46.39,USD,False,0.4742370821070342
2026-03-29,res-6214,S3 (Storage),Marketing,Dev,86.77166497076328,34.93,USD,False,0.4025507636826983
2026-03-31,res-2547,RDS (Database),Data Science,Prod,61.68376143766648,8.41,USD,False,0.1363405830641276
2026-03-29,res-8389,Lambda (Serverless),Unallocated,Staging,18.865839832579297,25.21,USD,False,1.3362776438112771
2026-02-09,res-8547,CloudFront (CDN),Engineering,Prod,85.35957679197715,23.66,USD,False,0.2771803807985113
2026-01-11,res-3949,Lambda (Serverless),Engineering,Prod,28.01066033473853,41.93,USD,False,1.4969300794383218
2026-01-26,res-5540,EC2 (Compute),Engineering,Staging,22.46878254297679,25.38,USD,False,1.1295672095920115
2026-01-12,res-5344,RDS (Database),Unallocated,Prod,76.21721205472946,3.97,USD,False,0.0520879719025835
2026-02-15,res-9920,Lambda (Serverless),Sales,Staging,63.65529181793752,22.84,USD,False,0.3588075609695639
2026-02-14,res-9651,RDS (Database),Unallocated,Dev,61.88549415247091,27.5,USD,False,0.4443690783537519
2026-01-24,res-5812,EC2 (Compute),Sales,Staging,45.70673896330961,5.63,USD,False,0.1231765846283498
2026-02-14,res-4404,EC2 (Compute),Engineering,Staging,81.68921725926485,35.39,USD,False,0.4332273118455693
2026-03-14,res-1335,S3 (Storage),Unallocated,Dev,55.178895494771496,48.39,USD,False,0.8769657233277752
2026-03-06,res-4688,EC2 (Compute),Engineering,Prod,42.34913281113887,4.36,USD,False,0.1029537020142526
2026-02-07,res-1764,S3 (Storage),Data Science,Prod,94.5287897759468,37.99,USD,False,0.4018881452946168
2026-02-11,res-2299,RDS (Database),Unallocated,Staging,86.3010913653965,0.31,USD,False,0.0035920750838186
2026-03-21,res-9250,EC2 (Compute),Marketing,Staging,92.33223522064364,32.73,USD,False,0.3544807501062448
2026-02-04,res-5893,Lambda (Serverless),Data Science,Dev,59.0439889095441,42.43,USD,False,0.718616759870393
2026-01-21,res-8637,EC2 (Compute),Data Science,Prod,90.66408993840676,44.99,USD,False,0.4962273379743209
2026-02-06,res-1987,Lambda (Serverless),Unallocated,Dev,13.089272240976207,32.16,USD,False,2.456973879672433
2026-01-21,res-3043,EC2 (Compute),Data Science,Dev,24.166894520550294,23.39,USD,False,0.9678529436254352
2026-02-13,res-1575,CloudFront (CDN),Data Science,Prod,37.20067358802103,31.04,USD,False,0.8343934936166094
2026-01-14,res-9509,RDS (Database),Unallocated,Dev,85.6973658027296,5.2,USD,False,0.0606786445684935
2026-03-25,res-5161,RDS (Database),Sales,Staging,65.85001522437987,13.93,USD,False,0.2115413330207196
2026-03-04,res-2578,S3 (Storage),Marketing,Prod,33.566213745274915,17.66,USD,False,0.5261242788363636
2026-04-01,res-5754,EC2 (Compute),Sales,Staging,70.76109377398018,35.31,USD,False,0.4990030271830531
2026-01-31,res-5846,CloudFront (CDN),Sales,Staging,60.83700632051236,23.45,USD,False,0.3854561790311727
2026-02-07,res-7841,RDS (Database),Sales,Prod,58.28000253927388,28.17,USD,False,0.4833561903333262
2026-03-28,res-9066,Lambda (Serverless),Marketing,Prod,0.0,89.67,USD,True,0.0
2026-03-16,res-5938,RDS (Database),Engineering,Dev,7.396292348242724,44.04,USD,False,5.954334675597755
2026-02-10,res-9822,CloudFront (CDN),Unallocated,Prod,5.80473741020939,27.8,USD,False,4.789191661125837
2026-01-06,res-4900,CloudFront (CDN),Engineering,Staging,48.55122319839628,1.67,USD,False,0.0343966617107838
2026-01-04,res-3320,EC2 (Compute),Unallocated,Dev,25.015662803421204,3.08,USD,False,0.123122862032613
2026-02-28,res-5938,Lambda (Serverless),Data Science,Prod,9.73435299341298,5.21,USD,False,0.5352179033907535
2026-01-28,res-4884,CloudFront (CDN),Marketing,Staging,97.80023421121771,19.82,USD,False,0.2026580013826453
2026-01-10,res-3964,Lambda (Serverless),Data Science,Prod,46.162971957026905,3.74,USD,False,0.0810173141253029
2026-02-18,res-1177,CloudFront (CDN),Sales,Dev,36.99953348339476,21.95,USD,False,0.5932507232787427
2026-03-14,res-4655,RDS (Database),Data Science,Staging,72.99201638007345,36.25,USD,False,0.4966296561975251
2026-01-08,res-1242,S3 (Storage),Marketing,Dev,40.58453871903838,29.18,USD,False,0.7189930185485031
2026-03-11,res-2537,CloudFront (CDN),Unallocated,Dev,68.52577968863685,2.08,USD,False,0.0303535400757346
2026-03-31,res-9027,RDS (Database),Marketing,Prod,35.27379648289792,0.98,USD,False,0.0277826629882366
2026-01-25,res-9990,EC2 (Compute),Marketing,Staging,21.2040536869754,42.77,USD,False,2.017067143452457
2026-01-02,res-3862,EC2 (Compute),Engineering,Dev,48.15639104657682,38.3,USD,False,0.7953253798225093
2026-03-25,res-9276,CloudFront (CDN),Unallocated,Prod,91.734907831661,18.56,USD,False,0.2023221087664763
2026-03-19,res-3887,Lambda (Serverless),Marketing,Dev,16.3986187362282,12.45,USD,False,0.7592102847354562
2026-02-12,res-5533,RDS (Database),Marketing,Staging,99.83271170377286,7.59,USD,False,0.0760271845817562
2026-01-10,res-4270,RDS (Database),Marketing,Prod,83.99528754112994,2.81,USD,False,0.0334542577596871
2026-03-09,res-9780,Lambda (Serverless),Engineering,Prod,53.962435981125104,32.35,USD,False,0.5994910980541229
2026-02-11,res-2374,CloudFront (CDN),Engineering,Dev,30.085239871221265,3.51,USD,False,0.116668506384673
2026-01-01,res-8331,S3 (Storage),Marketing,Dev,11.46908682361874,40.5,USD,False,3.5312314417741404
2026-03-29,res-6458,Lambda (Serverless),Marketing,Prod,56.315948357787335,44.86,USD,False,0.7965771918639241
2026-03-05,res-9714,CloudFront (CDN),Unallocated,Prod,67.51173780702135,26.51,USD,False,0.3926724575773386
2026-01-17,res-4649,Lambda (Serverless),Engineering,Staging,37.90434248256749,6.01,USD,False,0.1585570308405705
2026-01-06,res-5080,RDS (Database),Engineering,Prod,5.90509149283578,6.87,USD,False,1.1634028038913324
2026-02-22,res-6793,S3 (Storage),Data Science,Prod,83.33102597437473,48.7,USD,False,0.5844161814949431
2026-02-14,res-6627,EC2 (Compute),Marketing,Dev,58.78360716349443,4.04,USD,False,0.0687266432759659
2026-01-22,res-4303,Lambda (Serverless),Sales,Staging,71.88416920323161,43.58,USD,False,0.6062530941519294
2026-03-24,res-1599,RDS (Database),Marketing,Dev,36.50343522190765,24.66,USD,False,0.6755528582471664
2026-03-19,res-6013,CloudFront (CDN),Marketing,Staging,8.974514244060192,31.18,USD,False,3.474282746905948
2026-02-12,res-6254,CloudFront (CDN),Marketing,Prod,31.85355400260755,44.63,USD,False,1.4010995443819727
2026-03-13,res-7895,CloudFront (CDN),Data Science,Prod,77.85888889828779,17.28,USD,False,0.2219399768544604
2026-03-03,res-5518,S3 (Storage),Marketing,Staging,49.50727946661701,24.45,USD,False,0.4938667659265492
2026-03-12,res-4537,EC2 (Compute),Sales,Dev,29.82354091710674,32.78,USD,False,1.0991317258775748
2026-03-03,res-3567,RDS (Database),Marketing,Staging,37.13619582436355,44.99,USD,False,1.2114865026235104
2026-02-23,res-8414,Lambda (Serverless),Unallocated,Prod,57.47188230912788,45.45,USD,False,0.7908214969458461
2026-03-08,res-6212,RDS (Database),Marketing,Dev,76.37852064702905,48.77,USD,False,0.6385303038976449
2026-03-07,res-2071,Lambda (Serverless),Unallocated,Prod,27.77655216002539,30.08,USD,False,1.0829277811984748
2026-01-22,res-4029,RDS (Database),Data Science,Prod,0.0,176.25,USD,True,0.0
2026-01-22,res-5333,RDS (Database),Data Science,Staging,24.37580942052341,42.59,USD,False,1.7472240312209286
2026-01-04,res-7544,RDS (Database),Unallocated,Staging,42.15712381424419,15.96,USD,False,0.3785837020173417
2026-01-20,res-4762,RDS (Database),Unallocated,Staging,46.00175683937709,46.33,USD,False,1.0071354483649184
2026-02-24,res-8356,Lambda (Serverless),Data Science,Dev,7.650556008370957,39.09,USD,False,5.1094325637547335
2026-03-24,res-9561,CloudFront (CDN),Marketing,Prod,27.158845454116843,7.89,USD,False,0.2905130858132264
2026-03-12,res-3249,EC2 (Compute),Unallocated,Dev,39.89781181497424,35.97,USD,False,0.9015532021357604
2026-02-18,res-9072,CloudFront (CDN),Unallocated,Prod,35.85478125734426,39.41,USD,False,1.099156057239298
2026-01-25,res-4124,CloudFront (CDN),Marketing,Staging,74.58479155169279,14.98,USD,False,0.200845235179316
2026-03-02,res-5297,S3 (Storage),Engineering,Dev,6.510436450409926,44.0,USD,False,6.758379462751621
2026-01-29,res-6620,EC2 (Compute),Engineering,Staging,39.8772553227,38.02,USD,False,0.9534256982415046
2026-03-28,res-4059,Lambda (Serverless),Sales,Dev,45.64483447659979,43.05,USD,False,0.94315162917438
2026-04-01,res-9644,Lambda (Serverless),Data Science,Staging,84.02971995632275,31.11,USD,False,0.3702261535105729
2026-02-08,res-7205,EC2 (Compute),Unallocated,Staging,5.492512087003296,44.74,USD,False,8.145635237811568
2026-03-03,res-6034,EC2 (Compute),Engineering,Prod,31.260086314054405,43.03,USD,False,1.3765157129669825
2026-03-06,res-7998,RDS (Database),Data Science,Staging,82.85007417881286,11.39,USD,False,0.1374772456499833
2026-02-16,res-4383,S3 (Storage),Marketing,Dev,99.52162880700833,19.21,USD,False,0.1930233681891592
2026-03-03,res-5242,RDS (Database),Engineering,Prod,99.08150902182604,32.05,USD,False,0.323471052433607
2026-03-02,res-3968,S3 (Storage),Unallocated,Prod,53.92107382922447,2.19,USD,False,0.0406149181475137
2026-02-21,res-8568,CloudFront (CDN),Unallocated,Dev,60.40916006579372,41.22,USD,False,0.6823468486419255
2026-02-10,res-3648,EC2 (Compute),Marketing,Staging,26.971102100469807,49.25,USD,False,1.8260284587755915
2026-02-18,res-4740,S3 (Storage),Unallocated,Prod,39.89718638317074,24.61,USD,False,0.6168354771598852
2026-03-10,res-5972,EC2 (Compute),Marketing,Prod,25.38970328975684,19.86,USD,False,0.7822068565886813
2026-01-09,res-4025,RDS (Database),Unallocated,Dev,34.91276642941674,44.45,USD,False,1.2731732413661552
2026-02-22,res-4584,EC2 (Compute),Sales,Dev,18.722792068521308,17.0,USD,False,0.9079842332160574
2026-03-20,res-8698,CloudFront (CDN),Unallocated,Staging,17.104378422952138,43.19,USD,False,2.5250844510107373
2026-01-03,res-5927,EC2 (Compute),Sales,Prod,0.0,126.37,USD,True,0.0
2026-02-02,res-3761,RDS (Database),Sales,Staging,9.0326389329752,32.3,USD,False,3.575920640653896
2026-01-04,res-1468,RDS (Database),Data Science,Dev,48.014941470402505,20.08,USD,False,0.4182031547904263
2026-01-04,res-1705,RDS (Database),Marketing,Staging,53.182091751630594,20.86,USD,False,0.3922372985519213
2026-02-28,res-5384,Lambda (Serverless),Unallocated,Staging,65.05703112940196,48.61,USD,False,0.7471905673548501
2026-01-30,res-7346,RDS (Database),Engineering,Prod,58.545092655396175,3.89,USD,False,0.0664445100957826
2026-01-05,res-9004,Lambda (Serverless),Marketing,Prod,83.984766136604,19.22,USD,False,0.2288510272057915
2026-02-01,res-7626,CloudFront (CDN),Engineering,Staging,14.222442919153128,25.51,USD,False,1.7936440416748731
2026-01-21,res-1583,CloudFront (CDN),Data Science,Staging,0.0,75.91,USD,True,0.0
2026-02-17,res-8542,RDS (Database),Sales,Prod,95.01069549084129,46.26,USD,False,0.4868925520544085
2026-01-23,res-3303,S3 (Storage),Marketing,Staging,63.02830515553717,32.01,USD,False,0.5078670594268367
2026-01-24,res-7315,RDS (Database),Sales,Dev,39.33635296383609,32.14,USD,False,0.8170559184667663
2026-02-20,res-6425,Lambda (Serverless),Marketing,Dev,11.522701779329136,30.62,USD,False,2.6573628812410983
2026-03-31,res-8174,CloudFront (CDN),Sales,Prod,84.85374223692412,49.69,USD,False,0.5855958581208854
2026-02-06,res-5366,EC2 (Compute),Marketing,Prod,67.95265349281904,45.84,USD,False,0.6745873434485408
2026-03-09,res-3000,RDS (Database),Engineering,Prod,3.733550530350146,45.85,USD,False,12.280535545798552
2026-03-04,res-9138,CloudFront (CDN),Sales,Staging,76.28333363020792,34.9,USD,False,0.4575049141032783
2026-01-03,res-6051,CloudFront (CDN),Data Science,Staging,27.682061726224244,18.29,USD,False,0.6607166829150303
2026-03-31,res-3212,RDS (Database),Sales,Prod,50.38002385944518,5.09,USD,False,0.1010321077695506
2026-01-03,res-3119,S3 (Storage),Unallocated,Dev,52.19874084886918,38.92,USD,False,0.7456118551343017
2026-02-09,res-8268,EC2 (Compute),Sales,Prod,60.796040971764896,35.54,USD,False,0.5845775387990413
2026-03-25,res-7476,S3 (Storage),Marketing,Dev,36.2282704822891,16.54,USD,False,0.4565495338256874
2026-03-08,res-6536,S3 (Storage),Data Science,Staging,62.769469807931394,11.57,USD,False,0.1843252784419416
2026-01-04,res-4594,EC2 (Compute),Data Science,Dev,65.46563978926328,31.79,USD,False,0.4855982482159096
2026-02-09,res-6731,S3 (Storage),Data Science,Staging,58.934150893645146,9.16,USD,False,0.1554277080623506
2026-03-01,res-7515,RDS (Database),Engineering,Dev,40.09876763137183,9.2,USD,False,0.2294334849533443
2026-02-19,res-6464,CloudFront (CDN),Marketing,Prod,6.404772465405373,27.96,USD,False,4.36549466058672
2026-03-20,res-2975,Lambda (Serverless),Engineering,Staging,25.674832018347185,8.37,USD,False,0.3260001854741956
2026-02-19,res-7952,CloudFront (CDN),Sales,Prod,79.8588179231011,44.88,USD,False,0.5619917896006995
2026-01-31,res-7542,S3 (Storage),Data Science,Dev,99.36826872400106,34.32,USD,False,0.3453818853916539
2026-02-21,res-7362,EC2 (Compute),Marketing,Dev,26.53577315844265,7.58,USD,False,0.2856521253306063
2026-01-21,res-3272,EC2 (Compute),Unallocated,Staging,0.0,97.08,USD,True,0.0
2026-02-22,res-1407,CloudFront (CDN),Engineering,Dev,53.542418374797066,10.37,USD,False,0.1936782146710291
2026-01-13,res-9942,Lambda (Serverless),Data Science,Staging,81.74145124552854,10.72,USD,False,0.1311452125776444
2026-02-21,res-4649,Lambda (Serverless),Data Science,Prod,21.850935051692787,37.52,USD,False,1.717088990070168
2026-01-22,res-3649,EC2 (Compute),Engineering,Dev,14.26741527202404,28.01,USD,False,1.9632147425415465
2026-03-06,res-3874,CloudFront (CDN),Data Science,Staging,53.874383387835785,1.53,USD,False,0.0283993969635939
2026-01-01,res-6740,Lambda (Serverless),Data Science,Dev,55.254573159239065,3.37,USD,False,0.0609904268066272
2026-01-22,res-8597,Lambda (Serverless),Unallocated,Dev,73.02799503544107,20.31,USD,False,0.2781125236992114
2026-03-07,res-3400,RDS (Database),Unallocated,Staging,14.704917910035226,30.26,USD,False,2.057814955862444
2026-02-16,res-9785,EC2 (Compute),Data Science,Prod,2.434920231704071,44.86,USD,False,18.42360148636363
2026-03-27,res-3407,Lambda (Serverless),Unallocated,Prod,72.89946721232295,23.56,USD,False,0.3231848036883514
2026-01-09,res-4091,EC2 (Compute),Data Science,Prod,8.10258782673232,23.42,USD,False,2.890434574832004
2026-01-17,res-6750,S3 (Storage),Marketing,Dev,60.15571709167384,6.44,USD,False,0.1070554938308824
2026-01-01,res-2723,RDS (Database),Marketing,Dev,98.04970464199836,32.45,USD,False,0.3309545920457618
2026-03-09,res-2515,Lambda (Serverless),Marketing,Dev,98.44658243917046,13.83,USD,False,0.1404822763506846
2026-01-30,res-3888,EC2 (Compute),Unallocated,Staging,98.75370211456352,19.35,USD,False,0.1959420212677413
2026-01-06,res-2493,Lambda (Serverless),Marketing,Prod,77.86507326732159,20.83,USD,False,0.2675140358307725
2026-02-24,res-1705,Lambda (Serverless),Unallocated,Dev,43.88179584662932,15.26,USD,False,0.3477524040569128
2026-02-09,res-1751,CloudFront (CDN),Data Science,Staging,77.55403040219403,29.8,USD,False,0.3842482440365465
2026-02-07,res-4294,Lambda (Serverless),Unallocated,Dev,6.907789347745506,38.41,USD,False,5.560389593023108
2026-03-13,res-8586,EC2 (Compute),Data Science,Staging,24.299263308241606,37.38,USD,False,1.5383182414144132
2026-03-11,res-6921,S3 (Storage),Sales,Dev,33.05532901451968,27.57,USD,False,0.8340561362402344
2026-02-22,res-7539,RDS (Database),Data Science,Dev,70.53170051319108,48.96,USD,False,0.6941559560277911
2026-03-07,res-1728,RDS (Database),Unallocated,Dev,95.6076185786419,16.33,USD,False,0.1708022879637754
2026-01-28,res-2274,CloudFront (CDN),Data Science,Dev,68.99300634515015,10.5,USD,False,0.1521893385464582
2026-01-29,res-4010,S3 (Storage),Data Science,Dev,0.0,196.9,USD,True,0.0
2026-03-21,res-7841,RDS (Database),Marketing,Dev,64.30056364786266,16.58,USD,False,0.2578515499615082
2026-01-14,res-8232,RDS (Database),Unallocated,Staging,20.97227801271491,22.7,USD,False,1.082381226600068
2026-02-09,res-9260,EC2 (Compute),Data Science,Dev,59.04409334362415,45.73,USD,False,0.7745059227831828
2026-03-29,res-8762,EC2 (Compute),Engineering,Staging,65.94384755373925,43.87,USD,False,0.6652629718678345
2026-01-15,res-1136,CloudFront (CDN),Engineering,Prod,2.5434710889112337,10.9,USD,False,4.285482169434011
2026-02-17,res-8468,S3 (Storage),Sales,Prod,8.647379587081435,46.72,USD,False,5.4027927801153
2026-01-17,res-7176,S3 (Storage),Data Science,Staging,85.64569830260466,39.31,USD,False,0.4589839394047477
2026-03-06,res-2620,EC2 (Compute),Sales,Staging,0.0,155.88,USD,True,0.0
2026-03-04,res-2891,S3 (Storage),Data Science,Staging,24.61843062691089,34.71,USD,False,1.4099192806408147
2026-01-03,res-8919,RDS (Database),Unallocated,Prod,63.14427323913348,5.1,USD,False,0.0807674194092915
2026-03-26,res-4264,EC2 (Compute),Marketing,Prod,83.09802627866698,34.6,USD,False,0.4163757137139435
2026-02-17,res-4240,EC2 (Compute),Unallocated,Dev,97.13409557496544,31.9,USD,False,0.3284119732744147
2026-02-08,res-7619,S3 (Storage),Engineering,Staging,68.72532224374278,3.83,USD,False,0.0557290948220866
2026-01-03,res-7507,EC2 (Compute),Marketing,Dev,42.35189621675658,45.14,USD,False,1.065831852462377
2026-01-01,res-1880,Lambda (Serverless),Unallocated,Staging,44.330743567356976,6.75,USD,False,0.1522645337483212
2026-03-28,res-4085,RDS (Database),Unallocated,Dev,39.35976787053615,13.5,USD,False,0.3429898276942278
2026-02-14,res-2438,Lambda (Serverless),Marketing,Prod,49.69480355779278,9.97,USD,False,0.2006245982722388
2026-01-04,res-3075,RDS (Database),Engineering,Dev,50.19902193395269,11.12,USD,False,0.2215182601491854
